,cluster,individual,value
13711,64,207,0
13712,64,208,0
13713,64,209,0
13714,64,210,15
13715,65,0,0
13716,65,1,13
13717,65,2,0
13718,65,3,0
13719,65,4,0
13720,65,5,0
13721,65,6,0
13722,65,7,10
13723,65,8,0
13724,65,9,0
13725,65,10,0
13726,65,11,0
13727,65,12,0
13728,65,13,7
13729,65,14,0
13730,65,15,0
13731,65,16,0
13732,65,17,0
13733,65,18,22
13734,65,19,0
13735,65,20,7
13736,65,21,0
13737,65,22,0
13738,65,23,0
13739,65,24,0
13740,65,25,0
13741,65,26,12
13742,65,27,0
13743,65,28,0
13744,65,29,0
13745,65,30,0
13746,65,31,0
13747,65,32,0
13748,65,33,0
13749,65,34,0
13750,65,35,0
13751,65,36,0
13752,65,37,0
13753,65,38,0
13754,65,39,0
13755,65,40,0
13756,65,41,19
13757,65,42,0
13758,65,43,0
13759,65,44,0
13760,65,45,0
13761,65,46,3
13762,65,47,5
13763,65,48,15
13764,65,49,0
13765,65,50,0
13766,65,51,0
13767,65,52,0
13768,65,53,0
13769,65,54,0
13770,65,55,0
13771,65,56,0
13772,65,57,0
13773,65,58,0
13774,65,59,0
13775,65,60,18
13776,65,61,22
13777,65,62,9
13778,65,63,0
13779,65,64,0
13780,65,65,0
13781,65,66,1
13782,65,67,0
13783,65,68,17
13784,65,69,11
13785,65,70,0
13786,65,71,0
13787,65,72,0
13788,65,73,0
13789,65,74,0
13790,65,75,0
13791,65,76,0
13792,65,77,0
13793,65,78,0
13794,65,79,0
13795,65,80,0
13796,65,81,0
13797,65,82,20
13798,65,83,0
13799,65,84,0
13800,65,85,0
13801,65,86,0
13802,65,87,0
13803,65,88,0
13804,65,89,8
13805,65,90,0
13806,65,91,0
13807,65,92,0
13808,65,93,8
13809,65,94,3
13810,65,95,0
13811,65,96,15
13812,65,97,0
13813,65,98,9
13814,65,99,0
13815,65,100,0
13816,65,101,0
13817,65,102,0
13818,65,103,0
13819,65,104,0
13820,65,105,0
13821,65,106,0
13822,65,107,0
13823,65,108,0
13824,65,109,0
13825,65,110,0
13826,65,111,0
13827,65,112,0
13828,65,113,0
13829,65,114,0
13830,65,115,16
13831,65,116,0
13832,65,117,0
13833,65,118,0
13834,65,119,0
13835,65,120,0
13836,65,121,12
13837,65,122,0
13838,65,123,0
13839,65,124,0
13840,65,125,0
13841,65,126,0
13842,65,127,0
13843,65,128,0
13844,65,129,0
13845,65,130,9
13846,65,131,0
13847,65,132,0
13848,65,133,0
13849,65,134,0
13850,65,135,0
13851,65,136,0
13852,65,137,0
13853,65,138,0
13854,65,139,0
13855,65,140,17
13856,65,141,0
13857,65,142,0
13858,65,143,0
13859,65,144,0
13860,65,145,0
13861,65,146,16
13862,65,147,0
13863,65,148,0
13864,65,149,0
13865,65,150,0
13866,65,151,0
13867,65,152,14
13868,65,153,0
13869,65,154,9
13870,65,155,0
13871,65,156,0
13872,65,157,0
13873,65,158,0
13874,65,159,14
13875,65,160,0
13876,65,161,0
13877,65,162,0
13878,65,163,10
13879,65,164,0
13880,65,165,0
13881,65,166,0
13882,65,167,13
13883,65,168,0
13884,65,169,0
13885,65,170,0
13886,65,171,21
13887,65,172,0
13888,65,173,0
13889,65,174,0
13890,65,175,8
13891,65,176,0
13892,65,177,0
13893,65,178,0
13894,65,179,0
13895,65,180,0
13896,65,181,0
13897,65,182,0
13898,65,183,0
13899,65,184,0
13900,65,185,0
13901,65,186,0
13902,65,187,0
13903,65,188,0
13904,65,189,14
13905,65,190,0
13906,65,191,0
13907,65,192,0
13908,65,193,0
13909,65,194,0
13910,65,195,0
13911,65,196,0
13912,65,197,0
13913,65,198,3
13914,65,199,0
13915,65,200,0
13916,65,201,0
13917,65,202,0
13918,65,203,0
13919,65,204,0
13920,65,205,0
13921,65,206,0
13922,65,207,0
13923,65,208,0
13924,65,209,0
13925,65,210,0
13926,66,0,0
13927,66,1,0
13928,66,2,14
13929,66,3,0
13930,66,4,0
13931,66,5,0
13932,66,6,0
13933,66,7,0
13934,66,8,14
13935,66,9,0
13936,66,10,0
13937,66,11,0
13938,66,12,0
13939,66,13,0
13940,66,14,0
13941,66,15,0
13942,66,16,0
13943,66,17,0
13944,66,18,0
13945,66,19,0
13946,66,20,0
13947,66,21,0
13948,66,22,0
13949,66,23,0
13950,66,24,0
13951,66,25,0
13952,66,26,0
13953,66,27,9
13954,66,28,0
13955,66,29,0
13956,66,30,10
13957,66,31,0
13958,66,32,0
13959,66,33,0
13960,66,34,0
13961,66,35,0
13962,66,36,0
13963,66,37,0
13964,66,38,0
13965,66,39,0
13966,66,40,0
13967,66,41,0
13968,66,42,0
13969,66,43,6
13970,66,44,0
13971,66,45,0
13972,66,46,0
13973,66,47,0
13974,66,48,8
13975,66,49,0
13976,66,50,0
13977,66,51,0
13978,66,52,19
13979,66,53,9
13980,66,54,9
13981,66,55,0
13982,66,56,0
13983,66,57,0
13984,66,58,0
13985,66,59,13
13986,66,60,12
13987,66,61,0
13988,66,62,0
13989,66,63,0
13990,66,64,0
13991,66,65,0
13992,66,66,0
13993,66,67,0
13994,66,68,14
13995,66,69,0
13996,66,70,0
13997,66,71,0
13998,66,72,0
13999,66,73,0
14000,66,74,0
14001,66,75,0
14002,66,76,0
14003,66,77,0
14004,66,78,3
14005,66,79,9
14006,66,80,0
14007,66,81,0
14008,66,82,0
14009,66,83,0
14010,66,84,0
14011,66,85,0
14012,66,86,0
14013,66,87,0
14014,66,88,0
14015,66,89,0
14016,66,90,0
14017,66,91,0
14018,66,92,0
14019,66,93,0
14020,66,94,6
14021,66,95,0
14022,66,96,0
14023,66,97,0
14024,66,98,0
14025,66,99,0
14026,66,100,0
14027,66,101,0
14028,66,102,0
14029,66,103,0
14030,66,104,0
14031,66,105,0
14032,66,106,0
14033,66,107,13
14034,66,108,2
14035,66,109,0
14036,66,110,0
14037,66,111,0
14038,66,112,0
14039,66,113,0
14040,66,114,0
14041,66,115,0
14042,66,116,0
14043,66,117,0
14044,66,118,11
14045,66,119,0
14046,66,120,23
14047,66,121,0
14048,66,122,0
14049,66,123,0
14050,66,124,18
14051,66,125,0
14052,66,126,8
14053,66,127,17
14054,66,128,0
14055,66,129,0
14056,66,130,0
14057,66,131,0
14058,66,132,0
14059,66,133,0
14060,66,134,0
14061,66,135,17
14062,66,136,0
14063,66,137,0
14064,66,138,0
14065,66,139,0
14066,66,140,0
14067,66,141,0
14068,66,142,0
14069,66,143,4
14070,66,144,0
14071,66,145,0
14072,66,146,0
14073,66,147,0
14074,66,148,0
14075,66,149,0
14076,66,150,0
14077,66,151,0
14078,66,152,0
14079,66,153,0
14080,66,154,0
14081,66,155,0
14082,66,156,0
14083,66,157,0
14084,66,158,0
14085,66,159,0
14086,66,160,0
14087,66,161,0
14088,66,162,0
14089,66,163,0
14090,66,164,0
14091,66,165,0
14092,66,166,0
14093,66,167,26
14094,66,168,0
14095,66,169,9
14096,66,170,0
14097,66,171,0
14098,66,172,0
14099,66,173,0
14100,66,174,0
14101,66,175,0
14102,66,176,0
14103,66,177,0
14104,66,178,0
14105,66,179,0
14106,66,180,0
14107,66,181,0
14108,66,182,16
14109,66,183,0
14110,66,184,0
14111,66,185,0
14112,66,186,0
14113,66,187,0
14114,66,188,25
14115,66,189,23
14116,66,190,0
14117,66,191,0
14118,66,192,3
14119,66,193,20
14120,66,194,0
14121,66,195,0
14122,66,196,0
14123,66,197,0
14124,66,198,0
14125,66,199,0
14126,66,200,0
14127,66,201,0
14128,66,202,0
14129,66,203,0
14130,66,204,0
14131,66,205,0
14132,66,206,0
14133,66,207,0
14134,66,208,0
14135,66,209,0
14136,66,210,0
14137,67,0,0
14138,67,1,0
14139,67,2,0
14140,67,3,0
14141,67,4,0
14142,67,5,0
14143,67,6,0
14144,67,7,0
14145,67,8,0
14146,67,9,0
14147,67,10,0
14148,67,11,0
14149,67,12,0
14150,67,13,7
14151,67,14,0
14152,67,15,0
14153,67,16,0
14154,67,17,0
14155,67,18,8
14156,67,19,0
14157,67,20,0
14158,67,21,0
14159,67,22,4
14160,67,23,0
14161,67,24,6
14162,67,25,0
14163,67,26,0
14164,67,27,0
14165,67,28,13
14166,67,29,0
14167,67,30,0
14168,67,31,0
14169,67,32,0
14170,67,33,0
14171,67,34,0
14172,67,35,0
14173,67,36,0
14174,67,37,0
14175,67,38,0
14176,67,39,0
14177,67,40,0
14178,67,41,22
14179,67,42,0
14180,67,43,0
14181,67,44,0
14182,67,45,0
14183,67,46,0
14184,67,47,0
14185,67,48,0
14186,67,49,0
14187,67,50,0
14188,67,51,0
14189,67,52,0
14190,67,53,0
14191,67,54,0
14192,67,55,7
14193,67,56,0
14194,67,57,0
14195,67,58,0
14196,67,59,0
14197,67,60,0
14198,67,61,0
14199,67,62,0
14200,67,63,0
14201,67,64,18
14202,67,65,0
14203,67,66,0
14204,67,67,0
14205,67,68,0
14206,67,69,0
14207,67,70,0
14208,67,71,0
14209,67,72,0
14210,67,73,0
14211,67,74,0
14212,67,75,0
14213,67,76,0
14214,67,77,0
14215,67,78,0
14216,67,79,0
14217,67,80,0
14218,67,81,18
14219,67,82,0
14220,67,83,0
14221,67,84,0
14222,67,85,0
14223,67,86,0
14224,67,87,0
14225,67,88,0
14226,67,89,1
14227,67,90,0
14228,67,91,0
14229,67,92,15
14230,67,93,0
14231,67,94,5
14232,67,95,0
14233,67,96,4
14234,67,97,0
14235,67,98,0
14236,67,99,0
14237,67,100,0
14238,67,101,0
14239,67,102,0
14240,67,103,13
14241,67,104,3
14242,67,105,0
14243,67,106,0
14244,67,107,0
14245,67,108,0
14246,67,109,0
14247,67,110,0
14248,67,111,0
14249,67,112,10
14250,67,113,12
14251,67,114,14
14252,67,115,5
14253,67,116,0
14254,67,117,0
14255,67,118,0
14256,67,119,4
14257,67,120,0
14258,67,121,0
14259,67,122,0
14260,67,123,12
14261,67,124,0
14262,67,125,0
14263,67,126,0
14264,67,127,0
14265,67,128,0
14266,67,129,0
14267,67,130,0
14268,67,131,0
14269,67,132,0
14270,67,133,0
14271,67,134,0
14272,67,135,0
14273,67,136,0
14274,67,137,0
14275,67,138,5
14276,67,139,0
14277,67,140,0
14278,67,141,0
14279,67,142,0
14280,67,143,0
14281,67,144,9
14282,67,145,0
14283,67,146,0
14284,67,147,0
14285,67,148,0
14286,67,149,0
14287,67,150,0
14288,67,151,0
14289,67,152,0
14290,67,153,0
14291,67,154,16
14292,67,155,0
14293,67,156,0
14294,67,157,0
14295,67,158,0
14296,67,159,0
14297,67,160,0
14298,67,161,0
14299,67,162,0
14300,67,163,0
14301,67,164,0
14302,67,165,0
14303,67,166,0
14304,67,167,0
14305,67,168,0
14306,67,169,11
14307,67,170,0
14308,67,171,0
14309,67,172,0
14310,67,173,0
14311,67,174,0
14312,67,175,0
14313,67,176,0
14314,67,177,0
14315,67,178,0
14316,67,179,7
14317,67,180,0
14318,67,181,0
14319,67,182,0
14320,67,183,9
14321,67,184,0
14322,67,185,0
14323,67,186,0
14324,67,187,0
14325,67,188,0
14326,67,189,11
14327,67,190,0
14328,67,191,0
14329,67,192,0
14330,67,193,3
14331,67,194,0
14332,67,195,0
14333,67,196,0
14334,67,197,0
14335,67,198,0
14336,67,199,1
14337,67,200,0
14338,67,201,0
14339,67,202,0
14340,67,203,0
14341,67,204,0
14342,67,205,0
14343,67,206,14
14344,67,207,8
14345,67,208,7
14346,67,209,0
14347,67,210,0
14348,68,0,0
14349,68,1,0
14350,68,2,0
14351,68,3,0
14352,68,4,14
14353,68,5,0
14354,68,6,14
14355,68,7,0
14356,68,8,0
14357,68,9,0
14358,68,10,17
14359,68,11,6
14360,68,12,0
14361,68,13,0
14362,68,14,0
14363,68,15,0
14364,68,16,0
14365,68,17,0
14366,68,18,0
14367,68,19,0
14368,68,20,0
14369,68,21,0
14370,68,22,0
14371,68,23,3
14372,68,24,0
14373,68,25,0
14374,68,26,0
14375,68,27,0
14376,68,28,0
14377,68,29,0
14378,68,30,0
14379,68,31,0
14380,68,32,0
14381,68,33,0
14382,68,34,9
14383,68,35,0
14384,68,36,0
14385,68,37,0
14386,68,38,0
14387,68,39,0
14388,68,40,0
14389,68,41,0
14390,68,42,0
14391,68,43,0
14392,68,44,0
14393,68,45,0
14394,68,46,0
14395,68,47,9
14396,68,48,13
14397,68,49,0
14398,68,50,0
14399,68,51,0
14400,68,52,19
14401,68,53,0
14402,68,54,0
14403,68,55,17
14404,68,56,0
14405,68,57,0
14406,68,58,0
14407,68,59,0
14408,68,60,0
14409,68,61,0
14410,68,62,0
14411,68,63,0
14412,68,64,0
14413,68,65,0
14414,68,66,0
14415,68,67,0
14416,68,68,11
14417,68,69,24
14418,68,70,0
14419,68,71,0
14420,68,72,0
14421,68,73,4
14422,68,74,0
14423,68,75,0
14424,68,76,24
14425,68,77,8
14426,68,78,0
14427,68,79,0
14428,68,80,0
14429,68,81,9
14430,68,82,8
14431,68,83,12
14432,68,84,0
14433,68,85,0
14434,68,86,4
14435,68,87,0
14436,68,88,0
14437,68,89,0
14438,68,90,0
14439,68,91,0
14440,68,92,0
14441,68,93,0
14442,68,94,7
14443,68,95,13
14444,68,96,0
14445,68,97,0
14446,68,98,0
14447,68,99,0
14448,68,100,14
14449,68,101,2
14450,68,102,0
14451,68,103,0
14452,68,104,0
14453,68,105,0
14454,68,106,0
14455,68,107,0
14456,68,108,0
14457,68,109,4
14458,68,110,0
14459,68,111,0
14460,68,112,0
14461,68,113,0
14462,68,114,8
14463,68,115,0
14464,68,116,0
14465,68,117,4
14466,68,118,1
14467,68,119,0
14468,68,120,0
14469,68,121,9
14470,68,122,0
14471,68,123,0
14472,68,124,0
14473,68,125,0
14474,68,126,0
14475,68,127,0
14476,68,128,16
14477,68,129,13
14478,68,130,0
14479,68,131,0
14480,68,132,0
14481,68,133,0
14482,68,134,11
14483,68,135,0
14484,68,136,0
14485,68,137,0
14486,68,138,16
14487,68,139,10
14488,68,140,0
14489,68,141,0
14490,68,142,0
14491,68,143,0
14492,68,144,0
14493,68,145,0
14494,68,146,12
14495,68,147,20
14496,68,148,0
14497,68,149,15
14498,68,150,0
14499,68,151,0
14500,68,152,0
14501,68,153,0
14502,68,154,0
14503,68,155,0
14504,68,156,0
14505,68,157,0
14506,68,158,0
14507,68,159,0
14508,68,160,0
14509,68,161,0
14510,68,162,1
14511,68,163,0
14512,68,164,5
14513,68,165,0
14514,68,166,0
14515,68,167,0
14516,68,168,0
14517,68,169,0
14518,68,170,2
14519,68,171,0
14520,68,172,0
14521,68,173,0
14522,68,174,18
14523,68,175,0
14524,68,176,0
14525,68,177,0
14526,68,178,0
14527,68,179,0
14528,68,180,9
14529,68,181,0
14530,68,182,0
14531,68,183,0
14532,68,184,0
14533,68,185,0
14534,68,186,0
14535,68,187,0
14536,68,188,9
14537,68,189,0
14538,68,190,0
14539,68,191,0
14540,68,192,0
14541,68,193,0
14542,68,194,17
14543,68,195,10
14544,68,196,0
14545,68,197,0
14546,68,198,2
14547,68,199,0
14548,68,200,0
14549,68,201,0
14550,68,202,0
14551,68,203,0
14552,68,204,0
14553,68,205,0
14554,68,206,0
14555,68,207,0
14556,68,208,0
14557,68,209,2
14558,68,210,0
14559,69,0,0
14560,69,1,0
14561,69,2,0
14562,69,3,0
14563,69,4,0
14564,69,5,0
14565,69,6,0
14566,69,7,0
14567,69,8,0
14568,69,9,21
14569,69,10,0
14570,69,11,0
14571,69,12,12
14572,69,13,0
14573,69,14,0
14574,69,15,0
14575,69,16,0
14576,69,17,0
14577,69,18,0
14578,69,19,0
14579,69,20,0
14580,69,21,0
14581,69,22,0
14582,69,23,0
14583,69,24,14
14584,69,25,11
14585,69,26,0
14586,69,27,0
14587,69,28,23
14588,69,29,0
14589,69,30,0
14590,69,31,0
14591,69,32,0
14592,69,33,0
14593,69,34,0
14594,69,35,0
14595,69,36,0
14596,69,37,24
14597,69,38,0
14598,69,39,3
14599,69,40,0
14600,69,41,4
14601,69,42,0
14602,69,43,0
14603,69,44,0
14604,69,45,0
14605,69,46,0
14606,69,47,0
14607,69,48,14
14608,69,49,0
14609,69,50,0
14610,69,51,0
14611,69,52,0
14612,69,53,0
14613,69,54,0
14614,69,55,0
14615,69,56,0
14616,69,57,0
14617,69,58,16
14618,69,59,1
14619,69,60,0
14620,69,61,17
14621,69,62,0
14622,69,63,0
14623,69,64,0
14624,69,65,0
14625,69,66,0
14626,69,67,0
14627,69,68,0
14628,69,69,0
14629,69,70,0
14630,69,71,0
14631,69,72,12
14632,69,73,6
14633,69,74,12
14634,69,75,16
14635,69,76,0
14636,69,77,19
14637,69,78,0
14638,69,79,0
14639,69,80,0
14640,69,81,0
14641,69,82,0
14642,69,83,0
14643,69,84,0
14644,69,85,0
14645,69,86,0
14646,69,87,0
14647,69,88,0
14648,69,89,2
14649,69,90,4
14650,69,91,13
14651,69,92,0
14652,69,93,0
14653,69,94,0
14654,69,95,0
14655,69,96,0
14656,69,97,6
14657,69,98,0
14658,69,99,14
14659,69,100,0
14660,69,101,0
14661,69,102,9
14662,69,103,0
14663,69,104,13
14664,69,105,0
14665,69,106,0
14666,69,107,0
14667,69,108,0
14668,69,109,0
14669,69,110,0
14670,69,111,0
14671,69,112,0
14672,69,113,2
14673,69,114,0
14674,69,115,0
14675,69,116,0
14676,69,117,0
14677,69,118,15
14678,69,119,5
14679,69,120,0
14680,69,121,0
14681,69,122,0
14682,69,123,0
14683,69,124,0
14684,69,125,0
14685,69,126,0
14686,69,127,0
14687,69,128,0
14688,69,129,10
14689,69,130,0
14690,69,131,0
14691,69,132,3
14692,69,133,0
14693,69,134,0
14694,69,135,0
14695,69,136,0
14696,69,137,12
14697,69,138,0
14698,69,139,13
14699,69,140,0
14700,69,141,7
14701,69,142,0
14702,69,143,10
14703,69,144,0
14704,69,145,0
14705,69,146,0
14706,69,147,19
14707,69,148,0
14708,69,149,0
14709,69,150,0
14710,69,151,0
14711,69,152,0
14712,69,153,0
14713,69,154,11
14714,69,155,0
14715,69,156,0
14716,69,157,0
14717,69,158,4
14718,69,159,0
14719,69,160,0
14720,69,161,0
14721,69,162,0
14722,69,163,4
14723,69,164,0
14724,69,165,0
14725,69,166,0
14726,69,167,0
14727,69,168,0
14728,69,169,0
14729,69,170,0
14730,69,171,0
14731,69,172,2
14732,69,173,0
14733,69,174,0
14734,69,175,0
14735,69,176,7
14736,69,177,0
14737,69,178,0
14738,69,179,0
14739,69,180,0
14740,69,181,0
14741,69,182,0
14742,69,183,11
14743,69,184,0
14744,69,185,0
14745,69,186,0
14746,69,187,0
14747,69,188,0
14748,69,189,0
14749,69,190,0
14750,69,191,0
14751,69,192,0
14752,69,193,0
14753,69,194,0
14754,69,195,0
14755,69,196,0
14756,69,197,14
14757,69,198,0
14758,69,199,0
14759,69,200,0
14760,69,201,0
14761,69,202,0
14762,69,203,0
14763,69,204,0
14764,69,205,0
14765,69,206,0
14766,69,207,0
14767,69,208,0
14768,69,209,0
14769,69,210,0
14770,70,0,0
14771,70,1,0
14772,70,2,0
14773,70,3,0
14774,70,4,8
14775,70,5,0
14776,70,6,12
14777,70,7,0
14778,70,8,0
14779,70,9,0
14780,70,10,0
14781,70,11,0
14782,70,12,6
14783,70,13,0
14784,70,14,13
14785,70,15,0
14786,70,16,0
14787,70,17,0
14788,70,18,0
14789,70,19,0
14790,70,20,0
14791,70,21,0
14792,70,22,0
14793,70,23,0
14794,70,24,0
14795,70,25,9
14796,70,26,0
14797,70,27,0
14798,70,28,0
14799,70,29,15
14800,70,30,9
14801,70,31,0
14802,70,32,0
14803,70,33,0
14804,70,34,0
14805,70,35,0
14806,70,36,0
14807,70,37,0
14808,70,38,0
14809,70,39,0
14810,70,40,0
14811,70,41,0
14812,70,42,0
14813,70,43,14
14814,70,44,0
14815,70,45,0
14816,70,46,5
14817,70,47,0
14818,70,48,0
14819,70,49,0
14820,70,50,0
14821,70,51,0
14822,70,52,0
14823,70,53,0
14824,70,54,0
14825,70,55,0
14826,70,56,0
14827,70,57,13
14828,70,58,18
14829,70,59,0
14830,70,60,0
14831,70,61,0
14832,70,62,0
14833,70,63,22
14834,70,64,0
14835,70,65,0
14836,70,66,0
14837,70,67,7
14838,70,68,0
14839,70,69,0
14840,70,70,0
14841,70,71,0
14842,70,72,0
14843,70,73,0
14844,70,74,0
14845,70,75,0
14846,70,76,0
14847,70,77,0
14848,70,78,0
14849,70,79,0
14850,70,80,7
14851,70,81,0
14852,70,82,0
14853,70,83,0
14854,70,84,0
14855,70,85,0
14856,70,86,17
14857,70,87,0
14858,70,88,0
14859,70,89,0
14860,70,90,0
14861,70,91,0
14862,70,92,0
14863,70,93,9
14864,70,94,0
14865,70,95,0
14866,70,96,0
14867,70,97,0
14868,70,98,1
14869,70,99,0
14870,70,100,0
14871,70,101,0
14872,70,102,0
14873,70,103,0
14874,70,104,10
14875,70,105,6
14876,70,106,0
14877,70,107,0
14878,70,108,7
14879,70,109,0
14880,70,110,10
14881,70,111,0
14882,70,112,0
14883,70,113,0
14884,70,114,0
14885,70,115,0
14886,70,116,0
14887,70,117,0
14888,70,118,0
14889,70,119,0
14890,70,120,0
14891,70,121,0
14892,70,122,0
14893,70,123,0
14894,70,124,0
14895,70,125,0
14896,70,126,0
14897,70,127,13
14898,70,128,8
14899,70,129,0
14900,70,130,0
14901,70,131,8
14902,70,132,0
14903,70,133,0
14904,70,134,0
14905,70,135,0
14906,70,136,0
14907,70,137,0
14908,70,138,0
14909,70,139,0
14910,70,140,0
14911,70,141,0
14912,70,142,0
14913,70,143,15
14914,70,144,0
14915,70,145,0
14916,70,146,0
14917,70,147,0
14918,70,148,9
14919,70,149,3
14920,70,150,0
14921,70,151,0
14922,70,152,0
14923,70,153,7
14924,70,154,0
14925,70,155,0
14926,70,156,0
14927,70,157,13
14928,70,158,0
14929,70,159,0
14930,70,160,0
14931,70,161,10
14932,70,162,0
14933,70,163,0
14934,70,164,0
14935,70,165,0
14936,70,166,0
14937,70,167,0
14938,70,168,3
14939,70,169,0
14940,70,170,0
14941,70,171,0
14942,70,172,13
14943,70,173,0
14944,70,174,0
14945,70,175,0
14946,70,176,0
14947,70,177,0
14948,70,178,14
14949,70,179,0
14950,70,180,0
14951,70,181,0
14952,70,182,0
14953,70,183,0
14954,70,184,17
14955,70,185,0
14956,70,186,0
14957,70,187,0
14958,70,188,0
14959,70,189,0
14960,70,190,0
14961,70,191,11
14962,70,192,11
14963,70,193,0
14964,70,194,7
14965,70,195,0
14966,70,196,0
14967,70,197,0
14968,70,198,0
14969,70,199,5
14970,70,200,1
14971,70,201,0
14972,70,202,0
14973,70,203,0
14974,70,204,17
14975,70,205,0
14976,70,206,0
14977,70,207,0
14978,70,208,0
14979,70,209,17
14980,70,210,0
14981,71,0,0
14982,71,1,0
14983,71,2,10
14984,71,3,9
14985,71,4,0
14986,71,5,0
14987,71,6,0
14988,71,7,0
14989,71,8,0
14990,71,9,0
14991,71,10,16
14992,71,11,0
14993,71,12,0
14994,71,13,0
14995,71,14,0
14996,71,15,0
14997,71,16,0
14998,71,17,0
14999,71,18,0
15000,71,19,0
15001,71,20,6
15002,71,21,0
15003,71,22,0
15004,71,23,0
15005,71,24,17
15006,71,25,0
15007,71,26,2
15008,71,27,0
15009,71,28,0
15010,71,29,0
15011,71,30,15
15012,71,31,0
15013,71,32,0
15014,71,33,0
15015,71,34,0
15016,71,35,0
15017,71,36,0
15018,71,37,0
15019,71,38,0
15020,71,39,0
15021,71,40,0
15022,71,41,0
15023,71,42,0
15024,71,43,0
15025,71,44,0
15026,71,45,20
15027,71,46,0
15028,71,47,0
15029,71,48,0
15030,71,49,9
15031,71,50,0
15032,71,51,0
15033,71,52,0
15034,71,53,0
15035,71,54,0
15036,71,55,0
15037,71,56,0
15038,71,57,0
15039,71,58,7
15040,71,59,0
15041,71,60,0
15042,71,61,0
15043,71,62,0
15044,71,63,0
15045,71,64,0
15046,71,65,16
15047,71,66,0
15048,71,67,0
15049,71,68,0
15050,71,69,0
15051,71,70,4
15052,71,71,0
15053,71,72,1
15054,71,73,0
15055,71,74,0
15056,71,75,0
15057,71,76,0
15058,71,77,9
15059,71,78,2
15060,71,79,0
15061,71,80,18
15062,71,81,0
15063,71,82,0
15064,71,83,0
15065,71,84,0
15066,71,85,9
15067,71,86,0
15068,71,87,0
15069,71,88,0
15070,71,89,0
15071,71,90,0
15072,71,91,0
15073,71,92,0
15074,71,93,2
15075,71,94,0
15076,71,95,0
15077,71,96,0
15078,71,97,9
15079,71,98,12
15080,71,99,0
15081,71,100,0
15082,71,101,0
15083,71,102,0
15084,71,103,0
15085,71,104,0
15086,71,105,0
15087,71,106,0
15088,71,107,12
15089,71,108,0
15090,71,109,1
15091,71,110,0
15092,71,111,0
15093,71,112,14
15094,71,113,0
15095,71,114,0
15096,71,115,0
15097,71,116,0
15098,71,117,3
15099,71,118,0
15100,71,119,0
15101,71,120,0
15102,71,121,0
15103,71,122,0
15104,71,123,0
15105,71,124,0
15106,71,125,0
15107,71,126,0
15108,71,127,0
15109,71,128,0
15110,71,129,0
15111,71,130,0
15112,71,131,23
15113,71,132,14
15114,71,133,0
15115,71,134,2
15116,71,135,0
15117,71,136,0
15118,71,137,0
15119,71,138,0
15120,71,139,0
15121,71,140,0
15122,71,141,0
15123,71,142,0
15124,71,143,0
15125,71,144,0
15126,71,145,20
15127,71,146,0
15128,71,147,3
15129,71,148,8
15130,71,149,0
15131,71,150,20
15132,71,151,9
15133,71,152,0
15134,71,153,0
15135,71,154,0
15136,71,155,18
15137,71,156,0
15138,71,157,0
15139,71,158,0
15140,71,159,0
15141,71,160,0
15142,71,161,0
15143,71,162,0
15144,71,163,0
15145,71,164,0
15146,71,165,0
15147,71,166,0
15148,71,167,0
15149,71,168,0
15150,71,169,0
15151,71,170,0
15152,71,171,0
15153,71,172,0
15154,71,173,0
15155,71,174,0
15156,71,175,0
15157,71,176,0
15158,71,177,0
15159,71,178,0
15160,71,179,9
15161,71,180,10
15162,71,181,0
15163,71,182,0
15164,71,183,0
15165,71,184,0
15166,71,185,0
15167,71,186,0
15168,71,187,0
15169,71,188,0
15170,71,189,0
15171,71,190,4
15172,71,191,0
15173,71,192,0
15174,71,193,0
15175,71,194,0
15176,71,195,0
15177,71,196,0
15178,71,197,14
15179,71,198,0
15180,71,199,0
15181,71,200,0
15182,71,201,0
15183,71,202,0
15184,71,203,0
15185,71,204,0
15186,71,205,0
15187,71,206,0
15188,71,207,0
15189,71,208,0
15190,71,209,7
15191,71,210,0
15192,72,0,0
15193,72,1,0
15194,72,2,0
15195,72,3,3
15196,72,4,0
15197,72,5,0
15198,72,6,0
15199,72,7,0
15200,72,8,0
15201,72,9,0
15202,72,10,6
15203,72,11,0
15204,72,12,0
15205,72,13,7
15206,72,14,0
15207,72,15,0
15208,72,16,0
15209,72,17,0
15210,72,18,0
15211,72,19,0
15212,72,20,0
15213,72,21,0
15214,72,22,0
15215,72,23,0
15216,72,24,0
15217,72,25,0
15218,72,26,0
15219,72,27,11
15220,72,28,0
15221,72,29,0
15222,72,30,17
15223,72,31,0
15224,72,32,0
15225,72,33,0
15226,72,34,0
15227,72,35,0
15228,72,36,0
15229,72,37,0
15230,72,38,0
15231,72,39,0
15232,72,40,0
15233,72,41,0
15234,72,42,28
15235,72,43,0
15236,72,44,12
15237,72,45,0
15238,72,46,0
15239,72,47,9
15240,72,48,0
15241,72,49,0
15242,72,50,0
15243,72,51,0
15244,72,52,5
